,GameId,Date,Season,Team,Opponent,Name,Minutes,Points,Assists,DefRebounds,OffRebounds,Rebounds,Steals,Blocks,Turnovers,FG2M,FG2A,FG3M,FG3A
3,0022300107,2023-10-30,2023,MIA,MIL,Kyle Lowry,27.8,8.0,4.0,4.0,0.0,4.0,2.0,0.0,2.0,1.0,1.0,2.0,5.0
4,0022300119,2023-11-01,2023,MIA,BKN,Kyle Lowry,29.65,6.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,5.0
5,0022300003,2023-11-03,2023,MIA,WAS,Kyle Lowry,25.55,3.0,7.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,4.0
6,0022300150,2023-11-06,2023,MIA,LAL,Kyle Lowry,32.68,5.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0
7,0022300164,2023-11-08,2023,MIA,MEM,Kyle Lowry,34.72,17.0,9.0,8.0,3.0,11.0,1.0,0.0,4.0,1.0,4.0,4.0,7.0
8,0022300175,2023-11-11,2023,MIA,ATL,Kyle Lowry,33.43,17.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,4.0,6.0
9,0022300017,2023-11-14,2023,MIA,CHA,Kyle Lowry,14.72,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0022300200,2023-11-16,2023,MIA,BKN,Kyle Lowry,24.42,3.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0
11,0022300204,2023-11-18,2023,MIA,CHI,Kyle Lowry,31.68,8.0,5.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,2.0,7.0
12,0022300220,2023-11-20,2023,MIA,CHI,Kyle Lowry,26.57,8.0,6.0,4.0,1.0,5.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0
13,0022300229,2023-11-22,2023,MIA,CLE,Kyle Lowry,29.12,28.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,7.0,10.0
14,0022300045,2023-11-24,2023,MIA,NYK,Kyle Lowry,33.37,10.0,2.0,5.0,3.0,8.0,2.0,0.0,1.0,2.0,4.0,2.0,5.0
15,0022300240,2023-11-25,2023,MIA,BKN,Kyle Lowry,29.58,9.0,4.0,2.0,1.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,7.0
16,0022300056,2023-11-28,2023,MIA,MIL,Kyle Lowry,33.7,21.0,6.0,4.0,0.0,4.0,1.0,1.0,1.0,4.0,5.0,3.0,5.0
17,0022300267,2023-11-30,2023,MIA,IND,Kyle Lowry,25.47,15.0,3.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,4.0,3.0,6.0
18,0022300284,2023-12-02,2023,MIA,IND,Kyle Lowry,28.58,4.0,2.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
19,0022301207,2023-12-06,2023,MIA,TOR,Kyle Lowry,27.57,3.0,3.0,4.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0
20,0022301220,2023-12-08,2023,MIA,CLE,Kyle Lowry,32.47,17.0,5.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,3.0,9.0
21,0022300292,2023-12-11,2023,MIA,CHA,Kyle Lowry,35.0,3.0,5.0,4.0,1.0,5.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0
22,0022300312,2023-12-13,2023,MIA,CHA,Kyle Lowry,24.02,17.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,4.0,4.0
23,0022300320,2023-12-14,2023,MIA,CHI,Kyle Lowry,38.55,17.0,3.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,3.0,4.0,9.0
24,0022300337,2023-12-16,2023,MIA,CHI,Kyle Lowry,31.83,10.0,7.0,3.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0
25,0022300366,2023-12-20,2023,MIA,ORL,Kyle Lowry,17.67,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
26,0022300384,2023-12-22,2023,MIA,ATL,Kyle Lowry,21.53,3.0,3.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0
27,0022300404,2023-12-25,2023,MIA,PHI,Kyle Lowry,33.42,12.0,4.0,1.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0
28,0022300458,2024-01-01,2023,MIA,LAC,Kyle Lowry,24.4,8.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,4.0,0.0,1.0
29,0022300475,2024-01-03,2023,MIA,LAL,Kyle Lowry,25.87,10.0,6.0,3.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,2.0,5.0
30,0022300489,2024-01-05,2023,MIA,PHX,Kyle Lowry,22.98,6.0,4.0,2.0,1.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,6.0
31,0022300509,2024-01-08,2023,MIA,HOU,Kyle Lowry,16.37,6.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0
32,0022300551,2024-01-14,2023,MIA,CHA,Kyle Lowry,25.87,0.0,3.0,4.0,0.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0
33,0022300562,2024-01-15,2023,MIA,BKN,Kyle Lowry,23.9,2.0,5.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0
34,0022300574,2024-01-17,2023,MIA,TOR,Kyle Lowry,29.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,6.0
0,0022300068,2023-10-25,2023,MIA,DET,Kevin Love,27.73,13.0,2.0,8.0,2.0,10.0,0.0,0.0,1.0,1.0,3.0,3.0,6.0
1,0022300080,2023-10-27,2023,MIA,BOS,Kevin Love,20.53,9.0,2.0,7.0,2.0,9.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0
2,0022300107,2023-10-30,2023,MIA,MIL,Kevin Love,17.92,3.0,3.0,5.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0
3,0022300175,2023-11-11,2023,MIA,ATL,Kevin Love,13.63,7.0,2.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0
4,0022300184,2023-11-12,2023,MIA,SAS,Kevin Love,14.17,12.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,7.0
5,0022300017,2023-11-14,2023,MIA,CHA,Kevin Love,13.9,3.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
6,0022300200,2023-11-16,2023,MIA,BKN,Kevin Love,15.65,7.0,4.0,8.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0
7,0022300204,2023-11-18,2023,MIA,CHI,Kevin Love,12.08,5.0,2.0,5.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0
8,0022300220,2023-11-20,2023,MIA,CHI,Kevin Love,15.08,11.0,1.0,8.0,0.0,8.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0
9,0022300045,2023-11-24,2023,MIA,NYK,Kevin Love,18.3,7.0,1.0,5.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,1.0,6.0
10,0022300240,2023-11-25,2023,MIA,BKN,Kevin Love,16.93,8.0,2.0,7.0,3.0,10.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0
11,0022300056,2023-11-28,2023,MIA,MIL,Kevin Love,25.93,6.0,4.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0
12,0022300267,2023-11-30,2023,MIA,IND,Kevin Love,17.45,5.0,6.0,7.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
13,0022300284,2023-12-02,2023,MIA,IND,Kevin Love,18.85,14.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0
14,0022301207,2023-12-06,2023,MIA,TOR,Kevin Love,14.53,8.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0
15,0022301220,2023-12-08,2023,MIA,CLE,Kevin Love,28.05,14.0,3.0,12.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0
16,0022300292,2023-12-11,2023,MIA,CHA,Kevin Love,21.47,19.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,3.0,3.0,4.0,8.0
17,0022300312,2023-12-13,2023,MIA,CHA,Kevin Love,20.0,3.0,1.0,8.0,0.0,8.0,2.0,1.0,2.0,1.0,3.0,0.0,6.0
18,0022300320,2023-12-14,2023,MIA,CHI,Kevin Love,21.8,16.0,4.0,8.0,1.0,9.0,1.0,0.0,2.0,2.0,4.0,3.0,8.0
19,0022300337,2023-12-16,2023,MIA,CHI,Kevin Love,26.48,22.0,1.0,6.0,1.0,7.0,1.0,0.0,1.0,2.0,2.0,6.0,10.0
20,0022300353,2023-12-18,2023,MIA,MIN,Kevin Love,23.62,9.0,4.0,10.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0
21,0022300384,2023-12-22,2023,MIA,ATL,Kevin Love,9.93,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
22,0022300404,2023-12-25,2023,MIA,PHI,Kevin Love,15.98,8.0,5.0,9.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
23,0022300426,2023-12-28,2023,MIA,GSW,Kevin Love,12.88,8.0,4.0,7.0,0.0,7.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0
24,0022300439,2023-12-30,2023,MIA,UTA,Kevin Love,19.98,12.0,2.0,4.0,2.0,6.0,0.0,0.0,1.0,2.0,3.0,2.0,8.0
25,0022300458,2024-01-01,2023,MIA,LAC,Kevin Love,22.5,17.0,3.0,2.0,2.0,4.0,0.0,2.0,1.0,6.0,6.0,1.0,5.0
26,0022300475,2024-01-03,2023,MIA,LAL,Kevin Love,27.88,10.0,3.0,11.0,3.0,14.0,1.0,1.0,0.0,4.0,6.0,0.0,1.0
27,0022300489,2024-01-05,2023,MIA,PHX,Kevin Love,20.07,20.0,2.0,4.0,3.0,7.0,0.0,0.0,2.0,3.0,3.0,3.0,6.0
28,0022300509,2024-01-08,2023,MIA,HOU,Kevin Love,23.18,15.0,4.0,4.0,3.0,7.0,1.0,0.0,1.0,3.0,4.0,1.0,3.0
29,0022300522,2024-01-10,2023,MIA,OKC,Kevin Love,19.7,12.0,2.0,4.0,1.0,5.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0
30,0022300535,2024-01-12,2023,MIA,ORL,Kevin Love,16.17,5.0,1.0,2.0,1.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0
0,0022300068,2023-10-25,2023,MIA,DET,Jimmy Butler,34.47,19.0,4.0,5.0,8.0,13.0,2.0,0.0,0.0,6.0,18.0,0.0,0.0
1,0022300080,2023-10-27,2023,MIA,BOS,Jimmy Butler,33.68,14.0,3.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,11.0,0.0,0.0
2,0022300107,2023-10-30,2023,MIA,MIL,Jimmy Butler,28.72,13.0,4.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,9.0,1.0,2.0
3,0022300119,2023-11-01,2023,MIA,BKN,Jimmy Butler,34.1,20.0,3.0,3.0,4.0,7.0,1.0,0.0,1.0,7.0,14.0,0.0,2.0
4,0022300003,2023-11-03,2023,MIA,WAS,Jimmy Butler,31.4,20.0,2.0,7.0,0.0,7.0,3.0,0.0,2.0,6.0,9.0,1.0,2.0
5,0022300150,2023-11-06,2023,MIA,LAL,Jimmy Butler,36.57,28.0,6.0,2.0,2.0,4.0,2.0,0.0,3.0,6.0,11.0,3.0,4.0
6,0022300164,2023-11-08,2023,MIA,MEM,Jimmy Butler,34.63,13.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,8.0,2.0,4.0
7,0022300184,2023-11-12,2023,MIA,SAS,Jimmy Butler,36.53,19.0,4.0,4.0,2.0,6.0,0.0,1.0,2.0,4.0,11.0,1.0,3.0
8,0022300017,2023-11-14,2023,MIA,CHA,Jimmy Butler,34.05,32.0,5.0,1.0,3.0,4.0,2.0,0.0,3.0,9.0,13.0,1.0,1.0
9,0022300200,2023-11-16,2023,MIA,BKN,Jimmy Butler,34.57,36.0,3.0,3.0,2.0,5.0,1.0,3.0,4.0,10.0,14.0,2.0,5.0
10,0022300204,2023-11-18,2023,MIA,CHI,Jimmy Butler,33.45,25.0,2.0,3.0,0.0,3.0,1.0,0.0,2.0,6.0,10.0,2.0,6.0
11,0022300220,2023-11-20,2023,MIA,CHI,Jimmy Butler,29.27,16.0,6.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,9.0,0.0,2.0
12,0022300229,2023-11-22,2023,MIA,CLE,Jimmy Butler,27.8,10.0,9.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,7.0,1.0,5.0
13,0022300045,2023-11-24,2023,MIA,NYK,Jimmy Butler,36.7,23.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,4.0,9.0,3.0,5.0
14,0022300267,2023-11-30,2023,MIA,IND,Jimmy Butler,37.98,36.0,3.0,7.0,4.0,11.0,0.0,0.0,3.0,9.0,18.0,0.0,1.0
15,0022300284,2023-12-02,2023,MIA,IND,Jimmy Butler,37.08,33.0,5.0,3.0,2.0,5.0,0.0,0.0,1.0,12.0,22.0,0.0,1.0
16,0022301207,2023-12-06,2023,MIA,TOR,Jimmy Butler,35.38,19.0,8.0,2.0,0.0,2.0,1.0,0.0,0.0,6.0,15.0,1.0,1.0
17,0022301220,2023-12-08,2023,MIA,CLE,Jimmy Butler,36.43,16.0,2.0,2.0,3.0,5.0,1.0,0.0,2.0,5.0,13.0,0.0,2.0
18,0022300292,2023-12-11,2023,MIA,CHA,Jimmy Butler,35.55,23.0,8.0,2.0,2.0,4.0,1.0,1.0,3.0,6.0,11.0,1.0,1.0
19,0022300312,2023-12-13,2023,MIA,CHA,Jimmy Butler,29.23,15.0,10.0,5.0,2.0,7.0,1.0,0.0,4.0,4.0,8.0,0.0,0.0
20,0022300320,2023-12-14,2023,MIA,CHI,Jimmy Butler,35.9,20.0,7.0,5.0,2.0,7.0,0.0,0.0,1.0,6.0,14.0,0.0,1.0
21,0022300337,2023-12-16,2023,MIA,CHI,Jimmy Butler,34.97,28.0,2.0,3.0,1.0,4.0,2.0,0.0,2.0,9.0,16.0,0.0,2.0
22,0022300353,2023-12-18,2023,MIA,MIN,Jimmy Butler,34.33,15.0,5.0,3.0,2.0,5.0,0.0,0.0,1.0,4.0,9.0,1.0,3.0
23,0022300439,2023-12-30,2023,MIA,UTA,Jimmy Butler,22.87,8.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0
24,0022300562,2024-01-15,2023,MIA,BKN,Jimmy Butler,40.3,31.0,4.0,3.0,2.0,5.0,2.0,0.0,1.0,8.0,12.0,0.0,0.0
25,0022300574,2024-01-17,2023,MIA,TOR,Jimmy Butler,30.8,16.0,5.0,3.0,2.0,5.0,2.0,0.0,1.0,6.0,11.0,0.0,0.0
0,0022300107,2023-10-30,2023,MIA,MIL,Josh Richardson,23.03,6.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,2.0
1,0022300119,2023-11-01,2023,MIA,BKN,Josh Richardson,30.3,4.0,3.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0
2,0022300003,2023-11-03,2023,MIA,WAS,Josh Richardson,25.53,10.0,5.0,3.0,0.0,3.0,0.0,0.0,2.0,3.0,4.0,1.0,2.0
3,0022300150,2023-11-06,2023,MIA,LAL,Josh Richardson,21.27,3.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
4,0022300164,2023-11-08,2023,MIA,MEM,Josh Richardson,16.8,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,0.0,5.0
5,0022300175,2023-11-11,2023,MIA,ATL,Josh Richardson,22.75,16.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,3.0,3.0,3.0,4.0
6,0022300184,2023-11-12,2023,MIA,SAS,Josh Richardson,26.13,12.0,4.0,3.0,0.0,3.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0
7,0022300017,2023-11-14,2023,MIA,CHA,Josh Richardson,33.02,6.0,6.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,4.0,0.0,6.0
8,0022300200,2023-11-16,2023,MIA,BKN,Josh Richardson,25.85,8.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,5.0
9,0022300204,2023-11-18,2023,MIA,CHI,Josh Richardson,25.57,7.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0
10,0022300220,2023-11-20,2023,MIA,CHI,Josh Richardson,29.75,10.0,1.0,2.0,2.0,4.0,0.0,1.0,3.0,2.0,6.0,2.0,6.0
11,0022300229,2023-11-22,2023,MIA,CLE,Josh Richardson,27.15,14.0,5.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,5.0,2.0,4.0
12,0022300045,2023-11-24,2023,MIA,NYK,Josh Richardson,34.25,15.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,3.0,6.0,2.0,4.0
13,0022300240,2023-11-25,2023,MIA,BKN,Josh Richardson,36.68,11.0,5.0,3.0,2.0,5.0,0.0,1.0,2.0,4.0,6.0,0.0,5.0
14,0022300056,2023-11-28,2023,MIA,MIL,Josh Richardson,36.58,20.0,7.0,2.0,1.0,3.0,0.0,0.0,0.0,4.0,6.0,3.0,7.0
15,0022300267,2023-11-30,2023,MIA,IND,Josh Richardson,31.72,19.0,3.0,3.0,1.0,4.0,0.0,0.0,2.0,8.0,9.0,0.0,2.0
16,0022300284,2023-12-02,2023,MIA,IND,Josh Richardson,23.77,16.0,3.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,5.0,2.0,4.0
17,0022301207,2023-12-06,2023,MIA,TOR,Josh Richardson,30.48,7.0,2.0,3.0,1.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0
18,0022301220,2023-12-08,2023,MIA,CLE,Josh Richardson,30.73,17.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,7.0
19,0022300292,2023-12-11,2023,MIA,CHA,Josh Richardson,25.45,2.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0
20,0022300337,2023-12-16,2023,MIA,CHI,Josh Richardson,20.43,8.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,5.0
21,0022300353,2023-12-18,2023,MIA,MIN,Josh Richardson,25.93,13.0,3.0,4.0,0.0,4.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0
22,0022300366,2023-12-20,2023,MIA,ORL,Josh Richardson,33.78,12.0,4.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,8.0
23,0022300384,2023-12-22,2023,MIA,ATL,Josh Richardson,28.92,3.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0
24,0022300475,2024-01-03,2023,MIA,LAL,Josh Richardson,20.5,10.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,2.0,3.0
25,0022300489,2024-01-05,2023,MIA,PHX,Josh Richardson,28.98,10.0,7.0,7.0,1.0,8.0,2.0,0.0,0.0,1.0,3.0,1.0,6.0
26,0022300509,2024-01-08,2023,MIA,HOU,Josh Richardson,29.13,12.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0
27,0022300522,2024-01-10,2023,MIA,OKC,Josh Richardson,20.78,8.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,5.0
28,0022300535,2024-01-12,2023,MIA,ORL,Josh Richardson,25.15,9.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0
29,0022300551,2024-01-14,2023,MIA,CHA,Josh Richardson,19.53,11.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,5.0,2.0,3.0
30,0022300562,2024-01-15,2023,MIA,BKN,Josh Richardson,27.98,9.0,1.0,4.0,1.0,5.0,0.0,1.0,1.0,1.0,7.0,2.0,6.0
31,0022300574,2024-01-17,2023,MIA,TOR,Josh Richardson,23.38,5.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,4.0
0,0022300068,2023-10-25,2023,MIA,DET,Bam Adebayo,32.15,22.0,3.0,6.0,2.0,8.0,0.0,2.0,2.0,7.0,13.0,0.0,0.0
1,0022300080,2023-10-27,2023,MIA,BOS,Bam Adebayo,35.02,27.0,2.0,4.0,3.0,7.0,1.0,2.0,3.0,10.0,23.0,0.0,0.0
2,0022300093,2023-10-28,2023,MIA,MIN,Bam Adebayo,32.9,19.0,2.0,2.0,1.0,3.0,0.0,0.0,4.0,7.0,13.0,0.0,1.0
3,0022300119,2023-11-01,2023,MIA,BKN,Bam Adebayo,33.1,21.0,3.0,10.0,4.0,14.0,2.0,2.0,4.0,8.0,12.0,0.0,0.0
4,0022300003,2023-11-03,2023,MIA,WAS,Bam Adebayo,29.98,18.0,3.0,4.0,0.0,4.0,0.0,0.0,4.0,8.0,15.0,0.0,0.0
5,0022300150,2023-11-06,2023,MIA,LAL,Bam Adebayo,38.32,22.0,10.0,15.0,5.0,20.0,2.0,2.0,4.0,8.0,19.0,1.0,1.0
6,0022300164,2023-11-08,2023,MIA,MEM,Bam Adebayo,36.38,30.0,1.0,11.0,0.0,11.0,1.0,3.0,4.0,8.0,15.0,0.0,0.0
7,0022300175,2023-11-11,2023,MIA,ATL,Bam Adebayo,39.35,24.0,4.0,12.0,4.0,16.0,2.0,2.0,3.0,8.0,10.0,0.0,0.0
8,0022300184,2023-11-12,2023,MIA,SAS,Bam Adebayo,34.28,24.0,6.0,7.0,4.0,11.0,3.0,0.0,0.0,10.0,20.0,0.0,0.0
9,0022300017,2023-11-14,2023,MIA,CHA,Bam Adebayo,35.93,21.0,4.0,11.0,0.0,11.0,3.0,1.0,1.0,8.0,16.0,0.0,0.0
10,0022300200,2023-11-16,2023,MIA,BKN,Bam Adebayo,33.52,20.0,4.0,5.0,2.0,7.0,2.0,0.0,2.0,8.0,15.0,0.0,0.0
11,0022300204,2023-11-18,2023,MIA,CHI,Bam Adebayo,35.92,24.0,5.0,9.0,1.0,10.0,0.0,0.0,3.0,8.0,12.0,0.0,0.0
12,0022300220,2023-11-20,2023,MIA,CHI,Bam Adebayo,30.45,23.0,6.0,8.0,3.0,11.0,1.0,0.0,1.0,8.0,14.0,0.0,0.0
13,0022300045,2023-11-24,2023,MIA,NYK,Bam Adebayo,34.78,21.0,2.0,10.0,2.0,12.0,2.0,0.0,2.0,8.0,15.0,0.0,1.0
14,0022300056,2023-11-28,2023,MIA,MIL,Bam Adebayo,42.18,31.0,5.0,8.0,2.0,10.0,0.0,2.0,2.0,13.0,27.0,0.0,0.0
15,0022300267,2023-11-30,2023,MIA,IND,Bam Adebayo,12.47,7.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0
16,0022300353,2023-12-18,2023,MIA,MIN,Bam Adebayo,36.48,22.0,6.0,3.0,3.0,6.0,1.0,1.0,4.0,10.0,22.0,0.0,0.0
17,0022300366,2023-12-20,2023,MIA,ORL,Bam Adebayo,29.73,18.0,2.0,7.0,0.0,7.0,1.0,0.0,1.0,7.0,15.0,0.0,0.0
18,0022300384,2023-12-22,2023,MIA,ATL,Bam Adebayo,38.07,18.0,6.0,9.0,2.0,11.0,2.0,0.0,6.0,5.0,13.0,0.0,1.0
19,0022300404,2023-12-25,2023,MIA,PHI,Bam Adebayo,36.23,26.0,5.0,12.0,3.0,15.0,0.0,3.0,4.0,9.0,15.0,0.0,0.0
20,0022300426,2023-12-28,2023,MIA,GSW,Bam Adebayo,35.5,17.0,4.0,9.0,2.0,11.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0
21,0022300439,2023-12-30,2023,MIA,UTA,Bam Adebayo,36.5,28.0,3.0,13.0,3.0,16.0,3.0,3.0,4.0,7.0,13.0,0.0,0.0
22,0022300458,2024-01-01,2023,MIA,LAC,Bam Adebayo,35.75,21.0,4.0,12.0,3.0,15.0,0.0,0.0,3.0,6.0,15.0,0.0,2.0
23,0022300475,2024-01-03,2023,MIA,LAL,Bam Adebayo,38.17,15.0,5.0,4.0,3.0,7.0,3.0,0.0,2.0,5.0,13.0,0.0,1.0
24,0022300489,2024-01-05,2023,MIA,PHX,Bam Adebayo,36.12,28.0,1.0,8.0,2.0,10.0,0.0,1.0,1.0,11.0,19.0,0.0,0.0
25,0022300509,2024-01-08,2023,MIA,HOU,Bam Adebayo,31.63,22.0,3.0,11.0,1.0,12.0,1.0,0.0,3.0,9.0,12.0,0.0,0.0
26,0022300522,2024-01-10,2023,MIA,OKC,Bam Adebayo,36.73,25.0,6.0,6.0,5.0,11.0,0.0,2.0,1.0,9.0,16.0,0.0,0.0
27,0022300535,2024-01-12,2023,MIA,ORL,Bam Adebayo,39.42,21.0,7.0,7.0,4.0,11.0,0.0,1.0,4.0,8.0,17.0,0.0,0.0
28,0022300551,2024-01-14,2023,MIA,CHA,Bam Adebayo,35.38,24.0,7.0,10.0,0.0,10.0,0.0,1.0,2.0,9.0,16.0,0.0,1.0
29,0022300562,2024-01-15,2023,MIA,BKN,Bam Adebayo,43.82,11.0,4.0,18.0,2.0,20.0,1.0,1.0,2.0,5.0,16.0,0.0,1.0
30,0022300574,2024-01-17,2023,MIA,TOR,Bam Adebayo,35.82,16.0,4.0,4.0,1.0,5.0,1.0,0.0,2.0,7.0,13.0,0.0,0.0
0,0022300068,2023-10-25,2023,MIA,DET,Thomas Bryant,15.83,8.0,3.0,4.0,2.0,6.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0
1,0022300080,2023-10-27,2023,MIA,BOS,Thomas Bryant,12.98,2.0,1.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,4.0,0.0,1.0
2,0022300093,2023-10-28,2023,MIA,MIN,Thomas Bryant,11.55,5.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0
3,0022300107,2023-10-30,2023,MIA,MIL,Thomas Bryant,21.98,10.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,6.0,0.0,1.0
4,0022300119,2023-11-01,2023,MIA,BKN,Thomas Bryant,14.9,8.0,0.0,4.0,1.0,5.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0
5,0022300003,2023-11-03,2023,MIA,WAS,Thomas Bryant,18.02,11.0,0.0,2.0,2.0,4.0,0.0,1.0,2.0,5.0,7.0,0.0,0.0
6,0022300150,2023-11-06,2023,MIA,LAL,Thomas Bryant,9.68,2.0,0.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
7,0022300164,2023-11-08,2023,MIA,MEM,Thomas Bryant,11.62,2.0,0.0,5.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
8,0022300184,2023-11-12,2023,MIA,SAS,Thomas Bryant,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
9,0022300017,2023-11-14,2023,MIA,CHA,Thomas Bryant,3.37,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
10,0022300229,2023-11-22,2023,MIA,CLE,Thomas Bryant,23.68,10.0,1.0,6.0,1.0,7.0,1.0,1.0,0.0,4.0,8.0,0.0,0.0
